term,subclasses
gabriele_hall,schmidt_1990_wulf
gabriele_hall,magill_1983_shea
reduced_laryngeal_elevation,pyriform_sinuses
reduced_laryngeal_elevation,silent_aspiration
reduced_laryngeal_elevation,stasis
reduced_laryngeal_elevation,vallecule
reduced_laryngeal_elevation,laryngeal_penetration
reduced_laryngeal_elevation,residues
reduced_laryngeal_elevation,hoarseness
reduced_laryngeal_elevation,reduced_laryngeal_elevation
depression_scale_acta_psychiatr_scand,zigmond_as_snaith_r_p
depression_scale_acta_psychiatr_scand,zigmond
depression_scale_acta_psychiatr_scand,depression_scale_acta_psychiatr_scand_1983_67_361_70
depression_scale_acta_psychiatr_scand,zigmond_snaith_r
depression_scale_acta_psychiatr_scand,depression_scale_acta_psychiatrica_scandinavica_67_361_370
depression_scale_acta_psychiatr_scand,snaith_r_p_1983
depression_scale_acta_psychiatr_scand,snaith_r_p
depression_scale_acta_psychiatr_scand,depression_scale_acta_psychiatr_scand
depression_scale_acta_psychiatr_scand,depression_scale_acta_psychiatr_scand_1983_67_361_370
depression_scale_acta_psychiatr_scand,depression_scale_acta_psychiatrica_scandinavia_67_361_370
peak_braking_force,peak_lift_force
frsq,this_work_was_supported_by_grants_from
frsq,frsq
frsq,research_fellowship
frsq,james_s_mcdonnell_foundation
frsq,studentship
whites,odds_ratio
whites,increased_odds
not_diffusion_coefficient,not_diffusion
not_diffusion_coefficient,not_discrepancy
not_diffusion_coefficient,not_diffusion_coefficient_map
not_diffusion_coefficient,not_diffusion_coefficient
not_diffusion_coefficient,not_simplicity
not_diffusion_coefficient,not_contradiction
not_diffusion_coefficient,not_plateau
not_diffusion_coefficient,notly_contradictory
greenwood_rj,outcome_after_severe_brain_damage_practical_scale_lancet
inferior_frontal_gyri,left_middle_temporal_gyrus
inferior_frontal_gyri,area40
inferior_frontal_gyri,centro_parietal_electrodes
inferior_frontal_gyri,inferior_frontal_gyri
final_manuscript_ethics_approval,participate_not_applicable_consent
final_manuscript_ethics_approval,participate_ethical_approval
final_manuscript_ethics_approval,publication_not_applicable_ethics_approval
final_manuscript_ethics_approval,publication_not_applicable_competing_interests
final_manuscript_ethics_approval,participate_ethics_approval
school_at_1_year_anniversary,pt_characteristics_treatments_center_identity_adj_r2_ind
school_at_1_year_anniversary,pt_characteristics_c_maximum_re_scaled_r2_step
school_at_1_year_anniversary,pt_characteristics_treatments_adj_r2_step
merz_pharmaceuticals,p_zer
merz_pharmaceuticals,bristol_meyers_squibb
merz_pharmaceuticals,pfizer
merz_pharmaceuticals,teva
merz_pharmaceuticals,glaxo_smith_kline
merz_pharmaceuticals,merz_pharmaceuticals
psychiatry_1984_47_260_268,thomsen_i_v_1984_late_outcome
tunel_positive_cells,torque_pulse_phase
subvalvar,subvalvar
subvalvar,restrictive_cardiomyopathy
subvalvar,mitral_stenosis
ptjt,y2_y1
r1,a5
r1,b1
r1,a3
r1,a3_a2
r1,c1
r1,a1
r1,a1_a2
r1,r1
r1,a4
inclusive_education,trunk_alignment
longitudinal_axis,z_axis
longitudinal_axis,reference_frame
longitudinal_axis,long_axis
longitudinal_axis,lateral_malleolus
longitudinal_axis,longitudinal_axis
intra_class_correlation_coefficient,intra_class_correlation_coefficient
intra_class_correlation_coefficient,almost_perfect
cm_wide,inter_electrode_distance
cm_wide,mm_apart
cm_wide,cm_wide
cm_wide,cm_radius
cm_wide,outer_diameter
cm_wide,mm_diameter
occur_spontaneously,negatively_influence
occur_spontaneously,precipitate
occur_spontaneously,occur_spontaneously
occur_spontaneously,aggravate
occur_spontaneously,exacerbate
occur_spontaneously,deteriorate
occur_spontaneously,exaggerate
occur_spontaneously,worsen_over_time
letter_strings,pseudo_randomly
letter_strings,random_stimuli
rightmost,orange
rightmost,arrows
rightmost,purple
rightmost,on_black_background
rightmost,horizontal_line
rightmost,yellow
rightmost,rightmost
rightmost,rectangle
fma_le,arat_action_research_arm_test
fma_le,mas_modified_ashworth_scale
fma_le,fugl_meyer_assessment_ue
fma_le,nsa
fma_le,fma_fugl_meyer_assessment
recorder,cameras
recorder,video_camera
official_sciences_spss,windows_spss_inc
official_sciences_spss,spss_inc
official_sciences_spss,ibm_corporation
official_sciences_spss,armonk_ny_ibm_corp
official_sciences_spss,armonk_ny_usa
official_sciences_spss,official_sciences_spss
official_sciences_spss,sas_institute
official_sciences_spss,windows_version_22
official_sciences_spss,ibm_spss_statistics
official_sciences_spss,official_sciences_version_17
dyskinesias,nemaline_myopathy
dyskinesias,cranial_nerve_palsies
dyskinesias,dyskinesias
dyskinesias,eso_phageal_motility
icd_9_cm,icd_9_cm
icd_9_cm,icd_10
icd_9_cm,i61_i63
multiple_routes,internal_locus
multiple_routes,recovery_locus
multiple_routes,external_locus
multiple_routes,coping_locus
scans,image_volumes
scans,slices
scans,structural_images
scans,axial_slices
scans,t2_weighted_images
scans,t2_weighted
scans,lesion_volumes
scans,weighted_images
scans,mm3
religion,sexual_health
religion,sexual_abuse
religion,reproductive_health
religion,help_seeking
religion,substance_misuse
religion,sexuality
trust,therapeutic_alliance
trust,working_alliance
intelligent,microcontrolr
intelligent,actuator
intelligent,interface
intelligent,controlrs
inter_rater_reliabilities,intra_measurer
inter_rater_reliabilities,inter_observer
inter_rater_reliabilities,excellent_inter_rater
inter_rater_reliabilities,intra_rater
inter_rater_reliabilities,inter_rater_reliabilities
inter_rater_reliabilities,intra_judge_reliability
inter_rater_reliabilities,good_inter_rater
eye_tracker,calibration_session
eye_tracker,off_line_analysis
lokomat_gait_orthosis,lokomat_gait_orthosis_neuro_rehabil_neural_repair
lokomat_gait_orthosis,berg_balance_scale_aust_j_physiother_2001_47_29_38
lokomat_gait_orthosis,lokomat_gait_orthosis_neuro_rehabil_neural_repair_2007_21
lokomat_gait_orthosis,lokomat_gait_orthosis
vicki_anderson1,unifilateral_spastic_cerebral_palsy_randomized_controlled_tri
vicki_anderson1,autism_j_autism_dev_disord
vicki_anderson1,hemiplegic_cerebral_palsy_case_report_arch_phys_med_rehabi
comments_on_an_earlier_version,helpful_comments_on_an_earlier_draft
comments_on_an_earlier_version,dr_chris
comments_on_an_earlier_version,dr_richard
provided_concept_idea_research_design,provided_facilities_equipment
provided_concept_idea_research_design,provided_fund_procurement_facilities_equipment
provided_concept_idea_research_design,provided_concept_idea_research_design
provided_concept_idea_research_design,fund_procurement_dr
provided_concept_idea_research_design,ms_kinnaird
provided_concept_idea_research_design,provided_institutional_liaisons
provided_concept_idea_research_design,institutional_liaisons
provided_concept_idea_research_design,provided_fund_procurement
desrosiers_j_h_bert_r,improve_gross_motor_capacity
j_gerontol_biol,inchianti_study_j_am_geriatr_soc
mar_2011_submit_your_article,disa_5_point_likert_scale_from_1_disagree
zasler_n_d_katz_di,new_york_demos_medical_publishing_2007
zasler_n_d_katz_di,publishing_llc
san_diego_ca_singular_publishing_group_1999,huber_w_willmes_k_poeck
san_diego_ca_singular_publishing_group_1999,american_speech_language_hearing_association_asha
san_diego_ca_singular_publishing_group_1999,laska_et_al_very_early_speech
bio_psychoofficial_concept,non_dominant_upper_limbs
bio_psychoofficial_concept,non_dominant_arms
rivermead_motor_assessment_lt,rivermead_motor_assessment_leg_trunk
rivermead_motor_assessment_lt,trunk_rivermead_motor_assessment
rivermead_motor_assessment_lt,fm_wh
rivermead_motor_assessment_lt,fugl_meyer_assessment_viiif
rivermead_motor_assessment_lt,rivermead_motor_assessment_lt
upon_arrival_at,raymond_poincar
upon_arrival_at,upon_arrival_at
no_indication,no_indication
no_indication,justification
no_indication,clear_indication
no_indication,indications
no_indication,an_indication
no_indication,expert_te_stimony
party,pieces
response_stimulus_interval,reversals
response_stimulus_interval,implicit_transfer
ranks,weightings
proteomics,stem_cell_based
discrepancies_between,any_discrepancies
discrepancies_between,discrepancies_between
warfarin,adjuvant_chemotherapy
warfarin,radiation_therapy
warfarin,radio_therapy
warfarin,anti_coagulation
enlargement,uneven_distribution
enlargement,imbalance_between
enlargement,intrinsic_hand_muscle
enlargement,organic_basis
enlargement,unequal_distribution
enlargement,ongoing_debate
portable_stimulator,magstim_rapid_stimulator
portable_stimulator,magstim_200
portable_stimulator,constant_current_stimulator
portable_stimulator,digitimer
portable_stimulator,35_cm2
portable_stimulator,dual_channel
portable_stimulator,magstim
portable_stimulator,portable_stimulator
motor_synergies,synergy_patterns
x_y,talairach_co_ordinates
x_y,mni_co_ordinates
x_y,mm_radius
family_wise_error_corrected,uncorrected_threshold
non_parametric_tests,sample_size_calculations
non_parametric_tests,non_parametric_tests
non_parametric_tests,effect_size_calculations
non_parametric_tests,missing_values
non_parametric_tests,statistical_tests
non_parametric_tests,categorical_data
non_parametric_tests,descriptive_analyzes
scaled_scores,raw_scores
polymorphism,methylenetetrahydrofolate_reductase_gene
polymorphism,apoe
polymorphism,catechol_o_methyl_transferase
polymorphism,mecp2
cite,proposes
broman_sh_michel_me_editors_traumatic_head_injury,both_groups_showed_significant_improvements
gillam_r_b,cb_chomsky_n
hazel_emslie,go_test_phys_ther_2000_80_896_903
hearing_disorders_55,hearing_research_42
hearing_disorders_55,hearing_disorders_54_113_124
hearing_disorders_55,hearing_research_38_1232_1251
stephanie_kwok_bappsctherapy_theory,stephanie_kwok_bappsctherapy_theory
stephanie_kwok_bappsctherapy_theory,physio_therapy_theory
stephanie_kwok_bappsctherapy_theory,wulf_g_schmidt_ra_variability
stephanie_kwok_bappsctherapy_theory,fulk_et_al_physio_therapy_theory
stephanie_kwok_bappsctherapy_theory,francis_physio_therapy_theory
stephanie_kwok_bappsctherapy_theory,use_can_be_found_at_physio_therapy_theory
stephanie_kwok_bappsctherapy_theory,copyright_informa_healthcare_usa_inc_physio_therapy_theory
stephanie_kwok_bappsctherapy_theory,evidence_based_medicine_how
exconfidence,caimmi_m_carda_s_giovanzana_c_et_al_using_kinematic_analys
exconfidence,lincoln_nb_parry_rh_vass_cd_randomized_controlled_trial
which_participants_execute_cued_lateral_eye_movement_perfo,which_participants_execute_cued_lateral_eye_movements
which_participants_execute_cued_lateral_eye_movement_perfo,which_participants_execute_cued_lateral_eye_movement_laten
which_participants_execute_cued_lateral_eye_movement_perfo,antizeries
which_participants_execute_cued_lateral_eye_movement_perfo,which_participants_execute_cued_lateral_eye_movement_perfo
which_participants_execute_cued_lateral_eye_movement_perfo,which_participants_execute_cued_lateral_eye_movement_task
exponent,exponential_function
exponent,energy_normalization_transform
exponent,exponent
implications,implications
excerpt,scenes
shimmer,mean_f0
shimmer,voice_massagetm_group
shimmer,f0_hz
shimmer,vf0
shimmer,voice_hygiene_lecture_group
fundamental_frequency,coarticulation
fundamental_frequency,dysarthric_speech
fundamental_frequency,acoustic_analysis
fundamental_frequency,fundamental_frequency
fundamental_frequency,supra_segmental
std_mean_difference_iv_random_95_confidence_interval,ns_g2
temporal_spatial,kinetic_parameters
temporal_spatial,kinematic_kinetic
temporal_spatial,kinetic_variables
teacher_ratings,externalizing_problems
teacher_ratings,internalizing_problems
teacher_ratings,executive_function_meta_cognition_index
tapes,audio_tape
regurgitation,esophagitis
regurgitation,xerostomia
regurgitation,globus
regurgitation,nemaline_myopathy
regurgitation,gastreso_phageal_reflux
medial_pre_frontal,cortico_cortical
short_phrases,short_paragraphs
disclosure_statement,conflicts
disclosure_statement,potential_conflicts
disclosure_statement,disclosures
disclosure_statement,disclosure_statement
epidural_hematoma,anoxic
epidural_hematoma,sub_dural_hemorrhage
epidural_hematoma,epidural_hematoma
epidural_hematoma,lacerations
epidural_hematoma,extradural_hematoma
epidural_hematoma,gunshot
epidural_hematoma,coup
epidural_hematoma,closed_head
epidural_hematoma,non_penetrating
implanted_receiver,magstim_rapid_stimulator
implanted_receiver,nerve_stimulator
implanted_receiver,implanted_electrode
implanted_receiver,neurostimulator
implanted_receiver,implanted_receiver
implanted_receiver,internet_based_video_conferencing
implanted_receiver,implanted_electrodes
true_positive_rate,sensitivity_specificity
true_positive_rate,auc_area_under
true_positive_rate,receiver_operating_characteristics_curve
true_positive_rate,curve_area_under
baddeley_1986,semantic_processing
baddeley_1986,information_processing
baddeley_1986,shifting_attention
baddeley_1986,switching_attention
baddeley_1986,task_switching
disease_states_following_cerebral_infarction_dementia,mc_donald_flanagan_rollin_s_j
authors_declare_no_competing_interests,authors_declare_that_they_have_no_competing
brennan_d_m,brennan_d_m
occupational_performance_approach,daily_occupation_performance_training
occupational_performance_approach,daily_occupational_performance_approach
occupational_performance_approach,daily_occupational_performance_knowledge_translation
occupational_performance_approach,occupational_performance_approach
occupational_performance_approach,daily_occupational_performance_polatajko
cortex_damh,smg_supra_marginal_gyrus
cortex_damh,cortex_damh
cortex_damh,pre_central_gyrus_pmd_m1
cortex_damh,post_central_gyrus_s1
kelin_lang_luft_ar_sawaki_l_burstein_ah_sohn_yh_cohen_lg_m,doi_10_1589_jpts_27
acute_stage_post_injury,childhood_closed_head_injuries_changes
